reclat,reclon
42.95111, -78.82597,
42.95116, -78.82591,
42.95121, -78.82585,
42.95127, -78.82579,
42.95132, -78.82574,
42.95136, -78.82569,
42.95140, -78.82564,
42.95143, -78.82561,
42.95145, -78.82558,
42.95135, -78.82540,
42.95132, -78.82533,
42.95127, -78.82525,
42.95122, -78.82515,
42.95117, -78.82505,
42.95111, -78.82493,
42.95105, -78.82482,
42.95098, -78.82471,
42.95091, -78.82458,
42.95084, -78.82447,
42.95076, -78.82435,
42.95069, -78.82423,
42.95061, -78.82410,
42.95052, -78.82395,
42.95044, -78.82381,
42.95036, -78.82368,
42.95028, -78.82355,
42.95020, -78.82341,
42.95013, -78.82329,
42.95006, -78.82317,
42.94998, -78.82303,
42.94990, -78.82290,
42.94983, -78.82277,
42.94975, -78.82265,
42.94968, -78.82253,
42.94961, -78.82242,
42.94954, -78.82229,
42.94947, -78.82217,
42.94941, -78.82206,
42.94935, -78.82196,
42.94931, -78.82188,
42.94928, -78.82182,
42.94925, -78.82178,
42.94927, -78.82180,
42.94925, -78.82177,
42.94923, -78.82171,
42.94928, -78.82157,
42.94931, -78.82154,
42.94937, -78.82148,
42.94943, -78.82141,
42.94950, -78.82134,
42.94957, -78.82126,
42.94963, -78.82118,
42.94967, -78.82115,
42.94978, -78.82102,
42.94985, -78.82095,
42.94992, -78.82088,
42.94997, -78.82081,
42.95001, -78.82077,
42.95003, -78.82075,
42.95005, -78.82073,
42.95007, -78.82071,
42.95010, -78.82068,
42.95004, -78.82053,
42.95001, -78.82046,
42.94996, -78.82039,
42.94991, -78.82030,
42.94986, -78.82022,
42.94980, -78.82012,
42.94975, -78.82003,
42.94970, -78.81993,
42.94966, -78.81984,
42.94963, -78.81974,
42.94960, -78.81963,
42.94957, -78.81950,
42.94955, -78.81938,
42.94954, -78.81923,
42.94954, -78.81910,
42.94954, -78.81897,
42.94954, -78.81886,
42.94954, -78.81878,
42.94954, -78.81874,
42.94954, -78.81869,
42.94954, -78.81865,
42.94954, -78.81860,
42.94960, -78.81850,
42.94964, -78.81850,
42.94972, -78.81851,
42.94979, -78.81852,
42.94987, -78.81853,
42.94996, -78.81855,
42.95003, -78.81856,
42.95008, -78.81855,
42.95014, -78.81850,
42.95018, -78.81842,
42.95019, -78.81832,
42.95019, -78.81821,
42.95018, -78.81810,
42.95018, -78.81798,
42.95018, -78.81786,
42.95019, -78.81773,
42.95022, -78.81763,
42.95026, -78.81752,
42.95032, -78.81743,
42.95040, -78.81734,
42.95048, -78.81725,
42.95056, -78.81716,
42.95064, -78.81707,
42.95073, -78.81697,
42.95080, -78.81689,
42.95091, -78.81677,
42.95100, -78.81668,
42.95109, -78.81660,
42.95116, -78.81655,
42.95121, -78.81651,
42.95125, -78.81648,
42.95139, -78.81667,
42.95136, -78.81661,
42.95138, -78.81666,
42.95142, -78.81672,
42.95146, -78.81677,
42.95149, -78.81684,
42.95153, -78.81690,
42.95157, -78.81697,
42.95162, -78.81704,
42.95166, -78.81710,
42.95170, -78.81717,
42.95173, -78.81722,
42.95176, -78.81729,
42.95179, -78.81734,
42.95182, -78.81739,
42.95184, -78.81743,
42.95187, -78.81748,
42.95189, -78.81751,
42.95191, -78.81755,
42.95192, -78.81758,
42.95195, -78.81760,
42.95196, -78.81763,
42.95215, -78.81791,
42.95223, -78.81782,
42.95225, -78.81779,
42.95222, -78.81783,
42.95218, -78.81788,
42.95215, -78.81791,
42.95218, -78.81787,
42.95220, -78.81786,
42.95218, -78.81788,
42.95220, -78.81786,
42.95218, -78.81788,
42.95220, -78.81786,
42.95218, -78.81788,
42.95220, -78.81786,
42.95222, -78.81783,
42.95219, -78.81786,
42.95222, -78.81783,
42.95220, -78.81786,
42.95218, -78.81788,
42.95216, -78.81790,
42.95218, -78.81788,
42.95222, -78.81783,
42.95216, -78.81790,
42.95214, -78.81792,
42.95215, -78.81790,
42.95218, -78.81788,
42.95220, -78.81786,
42.95218, -78.81788,
42.95216, -78.81790,
42.95218, -78.81788,
42.95215, -78.81791,
42.95218, -78.81788,
42.95215, -78.81791,
42.95218, -78.81788,
42.95219, -78.81786,
42.95224, -78.81781,
42.95213, -78.81791,
42.95210, -78.81783,
42.95208, -78.81780,
42.95206, -78.81775,
42.95202, -78.81773,
42.95201, -78.81771,
42.95199, -78.81768,
42.95198, -78.81766,
42.95200, -78.81768,
42.95201, -78.81771,
42.95203, -78.81774,
42.95205, -78.81777,
42.95219, -78.81762,
42.95222, -78.81762,
42.95224, -78.81765,
42.95225, -78.81767,
42.95227, -78.81769,
42.95229, -78.81771,
42.95231, -78.81772,
42.95233, -78.81773,
42.95235, -78.81773,
42.95238, -78.81773,
42.95240, -78.81774,
42.95243, -78.81775,
42.95245, -78.81775,
42.95246, -78.81778,
42.95248, -78.81780,
42.95252, -78.81780,
42.95254, -78.81780,
42.95256, -78.81780,
42.95258, -78.81780,
42.95260, -78.81781,
42.95263, -78.81783,
42.95265, -78.81783,
42.95267, -78.81784,
42.95269, -78.81784,
42.95272, -78.81784,
42.95274, -78.81785,
42.95276, -78.81786,
42.95278, -78.81788,
42.95280, -78.81789,
42.95283, -78.81790,
42.95285, -78.81791,
42.95287, -78.81792,
42.95289, -78.81793,
42.95290, -78.81796,
42.95292, -78.81798,
42.95295, -78.81800,
42.95297, -78.81802,
42.95299, -78.81804,
42.95299, -78.81807,
42.95299, -78.81810,
42.95299, -78.81814,
42.95298, -78.81817,
42.95296, -78.81820,
42.95295, -78.81824,
42.95295, -78.81827,
42.95295, -78.81831,
42.95294, -78.81834,
42.95294, -78.81837,
42.95295, -78.81840,
42.95294, -78.81844,
42.95293, -78.81847,
42.95293, -78.81851,
42.95293, -78.81854,
42.95292, -78.81857,
42.95292, -78.81860,
42.95292, -78.81863,
42.95292, -78.81866,
42.95292, -78.81871,
42.95293, -78.81874,
42.95294, -78.81878,
42.95294, -78.81881,
42.95294, -78.81885,
42.95294, -78.81888,
42.95295, -78.81891,
42.95295, -78.81895,
42.95295, -78.81898,
42.95295, -78.81901,
42.95296, -78.81905,
42.95296, -78.81909,
42.95296, -78.81912,
42.95296, -78.81916,
42.95296, -78.81919,
42.95296, -78.81922,
42.95296, -78.81926,
42.95297, -78.81929,
42.95297, -78.81932,
42.95298, -78.81935,
42.95298, -78.81939,
42.95298, -78.81943,
42.95298, -78.81946,
42.95298, -78.81949,
42.95298, -78.81953,
42.95298, -78.81955,
42.95298, -78.81959,
42.95298, -78.81962,
42.95298, -78.81966,
42.95297, -78.81969,
42.95296, -78.81971,
42.95295, -78.81974,
42.95294, -78.81976,
42.95293, -78.81979,
42.95293, -78.81983,
42.95293, -78.81986,
42.95293, -78.81989,
42.95293, -78.81992,
42.95293, -78.81995,
42.95293, -78.81998,
42.95292, -78.82001,
42.95292, -78.82004,
42.95292, -78.82008,
42.95292, -78.82012,
42.95292, -78.82015,
42.95292, -78.82019,
42.95292, -78.82022,
42.95292, -78.82026,
42.95291, -78.82029,
42.95291, -78.82032,
42.95291, -78.82035,
42.95291, -78.82036,
42.95291, -78.82040,
42.95291, -78.82044,
42.95292, -78.82046,
42.95293, -78.82050,
42.95293, -78.82053,
42.95291, -78.82053,
42.95289, -78.82053,
42.95287, -78.82053,
42.95285, -78.82055,
42.95287, -78.82057,
42.95288, -78.82058,
42.95288, -78.82056,
42.95288, -78.82077,
42.95286, -78.82079,
42.95285, -78.82081,
42.95288, -78.82078,
42.95286, -78.82079,
42.95285, -78.82081,
42.95282, -78.82084,
42.95288, -78.82078,
42.95286, -78.82080,
42.95285, -78.82081,
42.95282, -78.82084,
42.95288, -78.82078,
42.95286, -78.82080,
42.95285, -78.82081,
42.95282, -78.82084,
42.95288, -78.82078,
42.95282, -78.82077,
42.95277, -78.82077,
42.95273, -78.82076,
42.95270, -78.82076,
42.95268, -78.82076,
42.95287, -78.82077,
42.95281, -78.82077,
42.95276, -78.82077,
42.95273, -78.82076,
42.95270, -78.82076,
42.95268, -78.82076,
42.95287, -78.82077,
42.95281, -78.82077,
42.95276, -78.82077,
42.95273, -78.82076,
42.95270, -78.82076,
42.95268, -78.82076,
42.95287, -78.82077,
42.95281, -78.82077,
42.95277, -78.82077,
42.95274, -78.82076,
42.95271, -78.82076,
42.95288, -78.82077,
42.95285, -78.82078,
42.95288, -78.82078,
42.95286, -78.82078,
42.95288, -78.82078,
42.95286, -78.82078,
42.95288, -78.82078,
42.95289, -78.82078,
42.95289, -78.82077,
42.95290, -78.82080,
42.95325, -78.82029,
42.95286, -78.82097,
42.95288, -78.82096,
42.95290, -78.82093,
42.95291, -78.82088,
42.95292, -78.82084,
42.95293, -78.82081,
42.95293, -78.82078,
42.95292, -78.82075,
42.95292, -78.82072,
42.95292, -78.82070,
42.95292, -78.82067,
42.95293, -78.82062,
42.95293, -78.82060,
42.95293, -78.82057,
42.95293, -78.82053,
42.95293, -78.82050,
42.95293, -78.82047,
42.95293, -78.82045,
42.95293, -78.82041,
42.95293, -78.82036,
42.95293, -78.82032,
42.95292, -78.82029,
42.95292, -78.82025,
42.95293, -78.82020,
42.95293, -78.82017,
42.95294, -78.82014,
42.95294, -78.82010,
42.95294, -78.82006,
42.95294, -78.82003,
42.95294, -78.82001,
42.95294, -78.81997,
42.95294, -78.81993,
42.95295, -78.81989,
42.95296, -78.81985,
42.95296, -78.81981,
42.95297, -78.81977,
42.95298, -78.81973,
42.95297, -78.81970,
42.95295, -78.81966,
42.95293, -78.81964,
42.95291, -78.81962,
42.95290, -78.81959,
42.95288, -78.81957,
42.95286, -78.81954,
42.95284, -78.81951,
42.95283, -78.81948,
42.95281, -78.81945,
42.95280, -78.81941,
42.95278, -78.81939,
42.95277, -78.81936,
42.95276, -78.81933,
42.95274, -78.81931,
42.95272, -78.81928,
42.95270, -78.81925,
42.95269, -78.81922,
42.95267, -78.81919,
42.95265, -78.81916,
42.95264, -78.81914,
42.95262, -78.81911,
42.95260, -78.81908,
42.95258, -78.81905,
42.95257, -78.81902,
42.95255, -78.81900,
42.95253, -78.81898,
42.95251, -78.81895,
42.95250, -78.81893,
42.95247, -78.81891,
42.95246, -78.81888,
42.95244, -78.81884,
42.95242, -78.81881,
42.95241, -78.81878,
42.95240, -78.81875,
42.95238, -78.81871,
42.95237, -78.81869,
42.95235, -78.81866,
42.95234, -78.81863,
42.95232, -78.81859,
42.95231, -78.81856,
42.95231, -78.81853,
42.95229, -78.81850,
42.95228, -78.81847,
42.95227, -78.81843,
42.95226, -78.81840,
42.95226, -78.81836,
42.95226, -78.81832,
42.95227, -78.81829,
42.95226, -78.81826,
42.95225, -78.81823,
42.95225, -78.81820,
42.95225, -78.81816,
42.95224, -78.81813,
42.95224, -78.81810,
42.95223, -78.81807,
42.95220, -78.81804,
42.95219, -78.81802,
42.95218, -78.81800,
42.95217, -78.81797,
42.95216, -78.81793,
42.95215, -78.81790,
42.95214, -78.81788,
42.95212, -78.81786,
42.95211, -78.81783,
42.95209, -78.81780,
42.95208, -78.81777,
42.95207, -78.81773,
42.95207, -78.81770,
42.95206, -78.81767,
42.95206, -78.81764,
42.95207, -78.81761,
42.95206, -78.81758,
42.95205, -78.81757,
42.95205, -78.81754,
42.95205, -78.81749,
42.95205, -78.81746,
42.95204, -78.81743,
42.95202, -78.81740,
42.95199, -78.81736,
42.95197, -78.81732,
42.95194, -78.81728,
42.95191, -78.81724,
42.95187, -78.81719,
42.95184, -78.81714,
42.95182, -78.81710,
42.95180, -78.81706,
42.95178, -78.81703,
42.95176, -78.81700,
42.95174, -78.81695,
42.95174, -78.81691,
42.95176, -78.81686,
42.95179, -78.81682,
42.95183, -78.81677,
42.95187, -78.81674,
42.95192, -78.81669,
42.95195, -78.81665,
42.95199, -78.81661,
42.95201, -78.81658,
42.95204, -78.81655,
42.95207, -78.81650,
42.95209, -78.81645,
42.95212, -78.81638,
42.95215, -78.81630,
42.95216, -78.81620,
42.95217, -78.81610,
42.95218, -78.81599,
42.95218, -78.81587,
42.95218, -78.81574,
42.95218, -78.81561,
42.95218, -78.81548,
42.95218, -78.81534,
42.95219, -78.81519,
42.95219, -78.81505,
42.95219, -78.81492,
42.95219, -78.81477,
42.95219, -78.81464,
42.95219, -78.81451,
42.95219, -78.81439,
42.95220, -78.81429,
42.95219, -78.81421,
42.95219, -78.81412,
42.95220, -78.81405,
42.95219, -78.81400,
42.95219, -78.81397,
42.95220, -78.81394,
42.95221, -78.81391,
42.95221, -78.81388,
42.95221, -78.81384,
42.95223, -78.81379,
42.95227, -78.81375,
42.95233, -78.81371,
42.95239, -78.81370,
42.95248, -78.81369,
42.95257, -78.81369,
42.95268, -78.81370,
42.95279, -78.81370,
42.95292, -78.81371,
42.95304, -78.81372,
42.95318, -78.81372,
42.95332, -78.81372,
42.95347, -78.81373,
42.95361, -78.81373,
42.95377, -78.81374,
42.95392, -78.81374,
42.95408, -78.81375,
42.95423, -78.81375,
42.95439, -78.81375,
42.95455, -78.81375,
42.95471, -78.81375,
42.95486, -78.81375,
42.95502, -78.81375,
42.95518, -78.81375,
42.95534, -78.81375,
42.95548, -78.81376,
42.95565, -78.81377,
42.95580, -78.81378,
42.95595, -78.81378,
42.95611, -78.81378,
42.95626, -78.81379,
42.95641, -78.81379,
42.95655, -78.81379,
42.95669, -78.81379,
42.95682, -78.81379,
42.95694, -78.81378,
42.95705, -78.81378,
42.95715, -78.81379,
42.95724, -78.81379,
42.95732, -78.81378,
42.95737, -78.81379,
42.95743, -78.81378,
42.95747, -78.81378,
42.95750, -78.81378,
42.95752, -78.81379,
42.95755, -78.81379,
42.95758, -78.81379,
42.95762, -78.81379,
42.95768, -78.81379,
42.95775, -78.81379,
42.95782, -78.81379,
42.95788, -78.81379,
42.95793, -78.81380,
42.95797, -78.81380,
42.95801, -78.81380,
42.95805, -78.81380,
42.95809, -78.81380,
42.95815, -78.81380,
42.95823, -78.81380,
42.95831, -78.81381,
42.95839, -78.81381,
42.95845, -78.81382,
42.95848, -78.81382,
42.95851, -78.81381,
42.95853, -78.81381,
42.95858, -78.81381,
42.95863, -78.81380,
42.95870, -78.81381,
42.95878, -78.81380,
42.95885, -78.81380,
42.95893, -78.81380,
42.95901, -78.81381,
42.95911, -78.81381,
42.95921, -78.81381,
42.95930, -78.81381,
42.95940, -78.81382,
42.95950, -78.81382,
42.95960, -78.81382,
42.95970, -78.81383,
42.95981, -78.81383,
42.95993, -78.81383,
42.96005, -78.81383,
42.96017, -78.81384,
42.96030, -78.81384,
42.96043, -78.81385,
42.96056, -78.81386,
42.96069, -78.81385,
42.96082, -78.81384,
42.96096, -78.81385,
42.96110, -78.81385,
42.96124, -78.81385,
42.96137, -78.81386,
42.96150, -78.81388,
42.96163, -78.81391,
42.96175, -78.81393,
42.96190, -78.81382,
42.96201, -78.81395,
42.96214, -78.81392,
42.96225, -78.81396,
42.96233, -78.81390,
42.96241, -78.81392,
42.96249, -78.81391,
42.96255, -78.81389,
42.96249, -78.81388,
42.96252, -78.81387,
42.96253, -78.81383,
42.96251, -78.81380,
42.96250, -78.81376,
42.96251, -78.81374,
42.96256, -78.81375,
42.96263, -78.81379,
42.96265, -78.81379,
42.96269, -78.81379,
42.96274, -78.81379,
42.96281, -78.81379,
42.96289, -78.81378,
42.96297, -78.81377,
42.96307, -78.81374,
42.96316, -78.81370,
42.96327, -78.81363,
42.96335, -78.81355,
42.96346, -78.81346,
42.96357, -78.81337,
42.96368, -78.81326,
42.96380, -78.81315,
42.96394, -78.81304,
42.96406, -78.81292,
42.96420, -78.81280,
42.96434, -78.81268,
42.96448, -78.81255,
42.96462, -78.81243,
42.96476, -78.81231,
42.96490, -78.81218,
42.96504, -78.81205,
42.96518, -78.81193,
42.96531, -78.81181,
42.96545, -78.81169,
42.96558, -78.81157,
42.96571, -78.81145,
42.96585, -78.81133,
42.96599, -78.81120,
42.96612, -78.81108,
42.96626, -78.81096,
42.96640, -78.81083,
42.96655, -78.81070,
42.96669, -78.81058,
42.96683, -78.81045,
42.96697, -78.81032,
42.96712, -78.81019,
42.96726, -78.81007,
42.96741, -78.80993,
42.96755, -78.80981,
42.96770, -78.80967,
42.96784, -78.80955,
42.96799, -78.80942,
42.96813, -78.80929,
42.96827, -78.80917,
42.96841, -78.80904,
42.96855, -78.80891,
42.96870, -78.80879,
42.96884, -78.80866,
42.96899, -78.80853,
42.96913, -78.80840,
42.96928, -78.80827,
42.96942, -78.80814,
42.96957, -78.80801,
42.96971, -78.80788,
42.96986, -78.80775,
42.97000, -78.80762,
42.97014, -78.80750,
42.97028, -78.80737,
42.97042, -78.80725,
42.97056, -78.80712,
42.97069, -78.80700,
42.97082, -78.80688,
42.97093, -78.80678,
42.97104, -78.80669,
42.97113, -78.80660,
42.97121, -78.80653,
42.97128, -78.80646,
42.97134, -78.80641,
42.97140, -78.80637,
42.97144, -78.80633,
42.97146, -78.80629,
42.97149, -78.80627,
42.97151, -78.80625,
42.97155, -78.80622,
42.97159, -78.80617,
42.97164, -78.80613,
42.97171, -78.80606,
42.97179, -78.80599,
42.97189, -78.80590,
42.97199, -78.80582,
42.97208, -78.80574,
42.97219, -78.80564,
42.97231, -78.80553,
42.97243, -78.80542,
42.97255, -78.80531,
42.97269, -78.80519,
42.97282, -78.80506,
42.97296, -78.80493,
42.97310, -78.80480,
42.97325, -78.80466,
42.97339, -78.80453,
42.97354, -78.80439,
42.97369, -78.80425,
42.97384, -78.80411,
42.97399, -78.80397,
42.97414, -78.80383,
42.97429, -78.80369,
42.97445, -78.80354,
42.97460, -78.80340,
42.97476, -78.80326,
42.97492, -78.80311,
42.97507, -78.80296,
42.97523, -78.80282,
42.97539, -78.80267,
42.97554, -78.80253,
42.97570, -78.80238,
42.97586, -78.80224,
42.97602, -78.80209,
42.97618, -78.80194,
42.97634, -78.80179,
42.97649, -78.80165,
42.97665, -78.80151,
42.97680, -78.80136,
42.97696, -78.80122,
42.97711, -78.80108,
42.97726, -78.80095,
42.97741, -78.80081,
42.97756, -78.80067,
42.97770, -78.80054,
42.97784, -78.80041,
42.97797, -78.80029,
42.97809, -78.80017,
42.97820, -78.80007,
42.97830, -78.79998,
42.97839, -78.79990,
42.97846, -78.79982,
42.97853, -78.79976,
42.97858, -78.79971,
42.97863, -78.79966,
42.97869, -78.79960,
42.97875, -78.79955,
42.97881, -78.79948,
42.97889, -78.79941,
42.97898, -78.79933,
42.97907, -78.79925,
42.97916, -78.79917,
42.97925, -78.79909,
42.97935, -78.79900,
42.97944, -78.79891,
42.97953, -78.79883,
42.97963, -78.79874,
42.97973, -78.79865,
42.97983, -78.79855,
42.97993, -78.79846,
42.98004, -78.79836,
42.98015, -78.79825,
42.98027, -78.79815,
42.98038, -78.79805,
42.98049, -78.79794,
42.98061, -78.79784,
42.98072, -78.79773,
42.98084, -78.79762,
42.98097, -78.79750,
42.98109, -78.79739,
42.98122, -78.79727,
42.98136, -78.79714,
42.98149, -78.79702,
42.98164, -78.79689,
42.98178, -78.79676,
42.98192, -78.79663,
42.98206, -78.79649,
42.98221, -78.79636,
42.98235, -78.79623,
42.98249, -78.79610,
42.98264, -78.79597,
42.98278, -78.79584,
42.98292, -78.79571,
42.98307, -78.79558,
42.98321, -78.79545,
42.98336, -78.79531,
42.98350, -78.79518,
42.98365, -78.79504,
42.98380, -78.79490,
42.98395, -78.79476,
42.98410, -78.79462,
42.98426, -78.79448,
42.98441, -78.79434,
42.98457, -78.79420,
42.98472, -78.79406,
42.98488, -78.79392,
42.98504, -78.79377,
42.98520, -78.79362,
42.98536, -78.79348,
42.98552, -78.79333,
42.98568, -78.79318,
42.98584, -78.79303,
42.98600, -78.79288,
42.98616, -78.79273,
42.98632, -78.79258,
42.98648, -78.79243,
42.98664, -78.79229,
42.98680, -78.79215,
42.98695, -78.79200,
42.98711, -78.79186,
42.98727, -78.79173,
42.98742, -78.79159,
42.98758, -78.79146,
42.98773, -78.79133,
42.98789, -78.79120,
42.98804, -78.79107,
42.98819, -78.79095,
42.98834, -78.79082,
42.98849, -78.79070,
42.98864, -78.79058,
42.98880, -78.79045,
42.98895, -78.79033,
42.98911, -78.79020,
42.98927, -78.79007,
42.98943, -78.78994,
42.98960, -78.78981,
42.98977, -78.78967,
42.98993, -78.78954,
42.99010, -78.78940,
42.99027, -78.78927,
42.99043, -78.78914,
42.99060, -78.78901,
42.99076, -78.78887,
42.99092, -78.78874,
42.99108, -78.78861,
42.99124, -78.78849,
42.99140, -78.78836,
42.99155, -78.78823,
42.99171, -78.78811,
42.99187, -78.78799,
42.99204, -78.78787,
42.99221, -78.78776,
42.99239, -78.78766,
42.99258, -78.78757,
42.99277, -78.78749,
42.99297, -78.78742,
42.99317, -78.78734,
42.99337, -78.78727,
42.99358, -78.78720,
42.99380, -78.78712,
42.99401, -78.78705,
42.99423, -78.78697,
42.99444, -78.78689,
42.99466, -78.78681,
42.99486, -78.78672,
42.99507, -78.78661,
42.99527, -78.78648,
42.99547, -78.78634,
42.99565, -78.78617,
42.99583, -78.78599,
42.99600, -78.78578,
42.99616, -78.78557,
42.99631, -78.78535,
42.99646, -78.78513,
42.99655, -78.78486,
42.99665, -78.78460,
42.99674, -78.78434,
42.99682, -78.78407,
42.99688, -78.78380,
42.99693, -78.78354,
42.99696, -78.78328,
42.99700, -78.78303,
42.99702, -78.78280,
42.99703, -78.78260,
42.99704, -78.78241,
42.99705, -78.78226,
42.99705, -78.78213,
42.99705, -78.78202,
42.99706, -78.78195,
42.99706, -78.78190,
42.99707, -78.78187,
42.99707, -78.78185,
42.99705, -78.78183,
42.99706, -78.78180,
42.99706, -78.78174,
42.99708, -78.78166,
42.99709, -78.78160,
42.99713, -78.78153,
42.99717, -78.78146,
42.99723, -78.78140,
42.99730, -78.78135,
42.99738, -78.78133,
42.99747, -78.78132,
42.99757, -78.78132,
42.99766, -78.78131,
42.99773, -78.78131,
42.99779, -78.78132,
42.99782, -78.78131,
42.99785, -78.78131,
42.99787, -78.78130,
42.99789, -78.78130,
42.99791, -78.78129,
42.99793, -78.78129,
42.99795, -78.78130,
42.99798, -78.78130,
42.99801, -78.78133,
42.99805, -78.78139,
42.99807, -78.78148,
42.99808, -78.78158,
42.99809, -78.78170,
42.99809, -78.78182,
42.99809, -78.78196,
42.99810, -78.78209,
42.99810, -78.78223,
42.99810, -78.78239,
42.99810, -78.78255,
42.99810, -78.78272,
42.99809, -78.78288,
42.99810, -78.78305,
42.99809, -78.78322,
42.99809, -78.78339,
42.99809, -78.78356,
42.99809, -78.78373,
42.99809, -78.78390,
42.99809, -78.78407,
42.99809, -78.78422,
42.99809, -78.78437,
42.99809, -78.78452,
42.99810, -78.78467,
42.99810, -78.78483,
42.99810, -78.78498,
42.99809, -78.78513,
42.99809, -78.78530,
42.99810, -78.78546,
42.99810, -78.78562,
42.99809, -78.78578,
42.99809, -78.78593,
42.99809, -78.78608,
42.99809, -78.78623,
42.99809, -78.78640,
42.99809, -78.78656,
42.99808, -78.78674,
42.99808, -78.78692,
42.99808, -78.78711,
42.99808, -78.78729,
42.99808, -78.78747,
42.99808, -78.78765,
42.99808, -78.78784,
42.99808, -78.78803,
42.99807, -78.78822,
42.99808, -78.78840,
42.99808, -78.78856,
42.99808, -78.78869,
42.99808, -78.78879,
42.99808, -78.78886,
42.99808, -78.78890,
42.99808, -78.78893,
42.99808, -78.78896,
42.99808, -78.78903,
